id,currency
tie-fd49b80f60b6453b9346ee1849d3edce,EUR
tie-9187b540682f42259837da280dd3ccfb,USD
tie-97e942bf04e94805ad76a41a50c90e3e,CAD
tie-bb8ab332be164c13b29c2063bba0ccb5,EUR
tie-29b104c56bb34be1a702544f7c8b617a,DOP
tie-194216559d334a96a547ed38bf12f969,EUR
tie-bd83ddb396d94932b60ae9e32e3ecdea,COP
tie-476af0b5e5e041f595d1037a68d69e29,USD
tie-53c7d7bcabe24e0ba6610800d630a922,HKD
tie-5cf91692f0f543c595843dd0cb568177,USD
tie-17f434688e364c19a9683475949215b1,CAD
tie-425de48a25384bb7974b8a601409100e,EUR
tie-749016f94235447097eefbda64283653,CAD
tie-95f13789d84145b2b545eba10df99803,CRC
tie-62c2e7d0d14f49ca8deb70107eb46a7c,CAD
tie-48852dfadce643de923ce76aaf6de0f4,USD
tie-342967fa31aa4fd9a8ae8ef28278e861,USD
tie-70ae4a477d224160a846a67770a20a01,CAD
tie-ec90250f5e2c4eaeb5536e2958341616,EUR
tie-40a0cc9255fa4fc49be56148bb6a227f,USD
tie-84936201c5204488ba15ad580d1e571d,QAR
tie-e070d7e11b1743c7b4bc1a263384c096,EUR
tie-96b5648a78ed47c4822ae6bd5cf741af,EUR
tie-a8f85d7de5274fbf8ed790f1c6b8f2bf,KWD
tie-ce1ad6b5a44f449bbe598f15b096ff01,USD
tie-4793990312af43968864d05fe6290fd6,DKK
tie-f44ed91a09d3432fb6944d8ac26ffbd8,USD
tie-fa05f384811840c69c9b724e761c8649,EUR
tie-82f5cb29a15b45719a98d4e53439f9fc,AMD
tie-0a8802479ccb4bb08ebaa95a4631d290,HRK
tie-76fd6fbc7b87426b9ffedab66f50e755,CAD
tie-0bece4cdf38449adb4633406eb8cf667,EUR
tie-e2e8891cd1ac48c78f81735679e740d0,ZMW
tie-5cc3bceca6864578b6e48dced581351d,JPY
tie-453aa14c417744138e20512be78ceded,USD
tie-5b92cef7afd84b02a86c8090b47cc7cd,HKD
tie-74a8e63aa956456fb27cbac61f3764bc,EUR
tie-a91aadb99bbf40d190dc9c639e17dd0a,CAD
tie-fa87f24ef2fd47c1932b6449cd8af045,EUR
tie-b2ee961e8b924d119d05ffd79c5645fd,CAD
tie-ffd06e7d908f4c8a8c4ae2452455e146,EUR
tie-5262b2f482494d04bec9ffc40867773a,CAD
tie-8b339abfc4a74511b2db1c65efe88f8f,USD
tie-140660b054a94ae5b087b59ea546a514,CAD
tie-cf005821da904d0e9974cc2a0697547e,KRW
tie-fd7a2dfe4fa54b92977c45c80c160ec8,RUB
tie-2f09364cc41c4805aeb37518446a2c46,USD
tie-6911eed1ceba4f898d13cd96d241b56e,EUR
tie-fe5472f276e24ccc98eaa2bab871d9bf,AED
tie-19a7c793cc2247ed956096e5d8b25229,USD
tie-d79332d935ef49b480cefb6ebcb344fe,EUR
tie-d9a2beee77e6407d8f2372f678542e8d,EUR
tie-602e76f7337543adb825152611418715,HKD
tie-2ae56507028a431c80544a8b49d19562,CAD
tie-e0ff0651d32e46e7b30212871d44ba41,CAD
tie-e870bf5e2f124c5bb2735a5673edb12d,XAF
tie-240315f131c14a4088eef0dbd84c1a7a,THB
tie-66511e381c604aa585c6a464d7305064,CAD
tie-d06c6c4aefe946399ea31344ea1bc0f4,USD
tie-9549cd75005e458384f0d6959ebf391c,SEK
tie-119e84fd4bb3481aa3f45bfb6e77248b,GBP
tie-377f5905b4f941d69cc4439abc7da118,CAD
tie-401dab3d62e6484780fd2bb4a55b90d7,ETB
tie-f7a2ec8382454fce8921c30c6238dea9,GTQ
tie-a4211762b6af4980b0fdc44fbb9c8a69,BRL
tie-c86786e2a24c45669a763799885d8d59,CAD
tie-2d8bd600a77148589d393e3c76726ab7,CAD
tie-c35da572220d414682a60f017c36e79b,CAD
tie-01db2eb044e04b6b93722d7c283022a7,USD
tie-08e2bda5839b4fa28d35002ddb36868a,EUR
tie-151de40e8f294beda8032c4bec8afbbf,USD
tie-7672e61691364279bc0ff9538b44b918,EUR
tie-8758400883ae49b988cc154fa90f16bd,AUD
tie-8fcf560504344df79a981977d5b2b758,USD
tie-2409ba8d9b86428e885273139afaff6e,PHP
tie-fc52ae48360646edab8f510ff9af9069,PHP
tie-dfe4bad9c47c4446bc74f928422ca521,USD
tie-ebd3f9c53fa9455a9d815e7b303a79ea,USD
tie-4bd83f36fb7f4661b3106fc3d420aa56,USD
tie-ac81b2da404046e9b6be49947cb1e5a6,EUR
tie-d691612dacf845b8adad4cd03d27e021,NZD
tie-1768450e5bac4dbb8839db0f14ce25ce,ARS
tie-1db465d2a89a4110a8644ed592d2d040,EUR
tie-46f8c4b1bfe542fbb980e4d948f1795b,EUR
tie-406dcf912c4a4a33abc4a0ccc7762a48,CAD
tie-dd82305d4ef846c0b2201d7c1788503f,CAD
tie-1740831f66a649c7bbfd2099c9aca081,USD
tie-e384452aeda249288683e84318b48ee3,EUR
tie-0f348d1553254e0bae1495d4c3c4cc60,EUR
tie-1ee1eda9f1554c2ab49b4af9297492e0,CAD
tie-0d83ab16541e4073b7ae6816003339f3,KRW
tie-a813c57917184b7985ad1f865352d151,RUB
tie-9a2b2e1850e6413aa0c8dbb7208f29f2,RUB
tie-869240118de24963b1ee1d81b2a27796,AUD
tie-52c040bb0f9d4ec1a97f135321430f1f,GMD
tie-0821df980ab2479586922535418e666e,CNY
tie-3172a8d8df5446a19cffa0c4eb3076b0,AUD
tie-437cff3090ae4f2eb7badf041421759a,CAD
tie-928c26a55afd45d08064cc458457dbbe,USD
tie-fe7b68b16ac04d179144c2dbbf727ffa,SEK
tie-338498cd5215433daf17a39eb26833b6,USD
tie-f1f30144e97c4e3d8117d5f479128775,CAD
tie-354b158459644947808d31cc2130bc0a,MVR
tie-36a5de034dde4691b3c24b982222276f,CAD
tie-37317d45c25c4f63b6b0365906ef4914,CAD
tie-6bec146cfd024701a4f4f373d1380859,CAD
tie-2f24c7ea1f424d3684f2eea96ea9975c,AUD
tie-fbe6f641692e437b8890753d8b2404f7,USD
tie-4a1cc870e0c74ff7942245fc06ab1c3e,OMR
tie-b31315378904476cabf3d7a49af12afe,USD
tie-becdbef62a324aa7b426a4f973a5a41b,KRW
tie-5bd06ff78bb74f9290fd57bd2f150455,OMR
tie-a65cbbfeadbc4ca99cea7df0e3c5484f,NZD
tie-d2caa376a74a454bba0faa42b2d93df9,GEL
tie-06a4a21d0cbf4bcd9b16017b264effb2,IDR
tie-3abeabfe18334036bcefbb13f83a76b4,THB
tie-5acaf223b04c4625902599db6d3979b5,AED
tie-047231774e584a88aacada4d1b6b438d,USD
tie-fc16b0b6284b49129c73dbf5a76f71e3,TWD
tie-64c8ae9b422b46a28a5ea93b4c20320e,USD
tie-b39ed72fb7bb436eabe63c30f0c106e4,CAD
tie-e9c47c0e61ef48e59657b576b673d040,THB
tie-7750f9a449574e75903c57b97de695a7,USD
tie-07638fe5e0cb4f7f887a197ef1b02f78,CHF
tie-2eec164e40df4698831f8f22e4c299ef,CAD
tie-9896f11d20bb4ae4b74bc7064c3b3624,PLN
tie-defafd1433a34a9a81fd3ded121825fe,USD
tie-ccd5289a9cb14ba5b1bb34f31e21a42f,TOP
tie-bb180288ff754bf0b3bab239c5c03024,USD
tie-edf3d230a29945f3904e5f7bff1a25d2,EUR
tie-eceadcf6dd994c6a97809cebe568885d,SGD
tie-9f9a24d40b0e4d55a0b656abbdb64510,CHF
tie-536d34815b8a46d494a0cb3bf37cffdb,JPY
tie-ba52d982b8134239afc32c04f72ad644,USD
tie-20160801-1303374476,CAD
tie-5165d28fa6e440069692d34d3aef6868,AED
tie-bbe25a6cc1fe40cda69d0d571979e229,BSD
tie-f2200a6ec5b14a8da1694d1815169b43,AUD
tie-5721f4141a67463b85f492e8f6716ac5,CAD
tie-297925691ca7463ea23eeab64b02c25b,USD
tie-b3dc45d0cb28431aad01a01c0b850115,GBP
tie-00782b6a79b84e91822c9d9b8fceb92e,EUR
tie-5d38499bf9244d38b65607e3e564e8ca,ARS
tie-eb8da792ea4d4e61be2f9168ccd42e12,EUR
tie-e26ca0ff6e8b474cadbc08ab978b8de3,CAD
tie-5c32fb31a4bd42c3beae541aea3b9a6d,CAD
tie-d67570f8ef964341945ea4dd96ad2860,EUR
tie-d7d7cfc53f604f908aca2348524e5694,EUR
tie-81d955d3da054d2eba4bbcb5d57a700b,USD
tie-93cedd445cc14d5198972a23d7eabeb9,EUR
tie-31fb31ad5ec943a3af61bf93b7fc00b6,USD
tie-10ee01fb046f4e9baa4552adb2d8684a,CAD
tie-d41411215a194fe6bdf52605b235cca1,CAD
tie-2603277f13fe44689354ed155d9d2a4c,EUR
tie-098882ecdbe94d349baa303e3b61bd5a,USD
tie-c8312902dcea43c9bc4c65eb4fde05ec,USD
tie-cf3f59479f844db3aaffd5b7950c810e,CAD
tie-bd690abae2ad43a39e2ccf795cb628ed,EUR
tie-7fbbaa31a12e4c5aaa621b2093bf6251,MXN
tie-9586bea6c4ac4ec3b475c206db09f6b5,EUR
tie-1ccee40bcb9d4f20a1140ae2e1469dd4,XCD
tie-f1c1b42e0e34432c9af0b9e01f0540a7,JPY
tie-73cf516d653d4afc97533e12ff8b7b52,CAD
tie-1ed761be9e404cffa42be369338dc94f,CAD
tie-93002eebcf8544809f160efa6e6c254e,CAD
tie-3a87c41d04784599a0eb1134a06a2b36,ISK
tie-1a3783e27be541e69ba92e5ebd686300,USD
tie-64202b67b60f413e86c7e3c0d7e485a4,CAD
tie-f87e062c77564ce5a62f79ec28572aee,EUR
tie-f8899c115aa5401a98b64c2b0c93837e,HKD
tie-94f35331a1ec422991b45d5100969249,SAR
tie-ef30021ae85c42aaaa4e0b04a8530dfc,GBP
tie-f4dd3727dc2a41afa9d2c3e9162bfdf1,USD
tie-b0ee88e99978462390fe8949ebb9fa39,XCD
tie-9ed5ada7b06343b1aebd3fba48d7dc3e,CAD
tie-949f020f4f1f43009189cd9918579ead,PHP
tie-d431546094d848bfa7eb76a465c8fe55,KRW
tie-1884e58f8e9d459788c43cf2a2edec16,CAD
tie-8796eed3b99e4c98879940fa3122f1e3,EUR
tie-45f2c6464b5d42c5947f5cb560ccb729,EUR
tie-c1b68af4738849cab5e79845a8c57324,USD
tie-67c14a64d2e5489f8c4ccca138edf2be,BGN
tie-e973040bbdc047cf86584d1942842815,CAD
tie-af9552e98fec45c580d56f81b3ff802f,GBP
tie-0ce182f11e724172804935691fc169bd,DKK
tie-1b923297109440978be41abff4d91891,CAD
tie-94efc7b61239431286d737ca2cff234c,USD
tie-2e94071cd3034145b40137e9742ea035,CAD
tie-295cbab66fd147caa8c1bbe264473f1c,AUD
tie-a37b552520584b809ffd091a36fdbd4c,CAD
tie-e0bd30763602468ebac122acc41c070f,NZD
tie-f8d4d37dcfed4c14b249d3bd825a6624,EUR
tie-9ea9d4285638443bb6a39f596f5c9c98,CAD
tie-c141cd09114a4076b36a3f5bc12a4e0c,USD
tie-8a8dd48809be4881886446c39a9f6812,CRC
tie-52cbabca8216452ea0c2140dfce1f704,ILS
tie-fab09e9bfa21415abe314165d8bd4211,EUR
tie-94f9de40af6643a78ddc1aca207d058a,CAD
tie-88f58737eda8481eb146d648643ca45e,RSD
tie-080e43e5c28f4adc9eb0abf9a8d5a3f4,USD
tie-a897cde9fe994a5ebf774f1b57049cf0,AUD
tie-9e23731b768244859b27cc9b67df60ed,HKD
tie-720b97a314084d78b37fc81462d9d013,GBP
tie-f3777f3732e54c82ba6217899cc5840e,CAD
tie-9637fce8a4f7474ebf05255093e63946,USD
tie-2b3eb72bce8e4be085143dd42641f62d,USD
tie-cbfb5fdaeb8a44ecbb7bdadec1a3da46,HUF
tie-e29140cb2af0422da777c31fad2b88b2,CNY
tie-e1924619ca04461797258fa2cf82055c,USD
tie-4766ed3a293742b4b667c450cc706b64,NZD
tie-e90e75e1ba834151bedc27534dbb91df,USD
tie-77280ab2be27433482ebe7bc29eaca65,EUR
tie-f6f32b7dd1e64a1aa4620dfc3c86ec56,CAD
tie-da66220509504eedbaada63348645ec5,GBP
tie-fcbb6e50813244a2a630207da5ce6e0e,EUR
tie-387dba56425e4b98a4f891014dbb375a,USD
tie-213d251fb1034ba8b6227809e059e0f4,KMF
tie-85e67956f17c4136987faaad37e5e16a,USD
tie-bfe078755b1f49b9afe091bc4dd32ae5,EUR
tie-d1178208836c4e23bf69a9333452b8dd,EUR
tie-45e7ad265a574d50a56ea273da4daa41,CAD
tie-436c4cbab283447ca2c927f8f3ace790,JOD
tie-61ac60fc97dc4fb49f31dec06f8f222d,CAD
tie-1171b5e380ad4acb97debc280e4625c6,CAD
tie-0856f8dae2eb42ba9da9be7af05b347a,CAD
tie-0b08ab097e684bbc9e9ae4d2b66859b1,CAD
tie-d4668085bd99483e813097d528bfb2a3,QAR
tie-7317b258e4ac48b3ba03690a454ef220,CRC
tie-367418b6ac4a4dfb920fd21e4dc5d1be,USD
tie-5341a5f7bcf24828a6ed3d377f98b7ca,USD
tie-a9796bf5273247bab60e3448d4d34603,EUR
tie-70e7a76c1aa84e178f5c5b996cfc5780,USD
tie-f219aa89eab842d3a6c87f7fe5b23d54,ZAR
tie-4ac508dd9d8d49b89a64f6f09ea199c8,UAH
tie-61c5a2fd68cd42128a981cc1a849c41c,CAD
tie-f39368aeb06249d6a7ae0cd9499ef073,DOP
tie-279c3b384eae4121aa433ad3b80c90c5,USD
tie-fabc0bf671904857a5d7ecbec31bcf90,EUR
tie-43ee95e8da22497e88b05bb598824cfe,EUR
tie-2edcea581c0448fc816c458242cc9c6e,EUR
tie-e468d41229364122b3e2fed60994df32,CAD
tie-97d7389a3cd648c69be4dbb69a6ccf81,CAD
tie-4b155757ef7641669f9930d789bdb524,AUD
tie-994f5824d30544eb8d4e043f18a7e9bd,CHF
tie-20064e99fa7746f7bfba22518227ffc3,CAD
tie-19505cf4b8df4285adedacedee478617,XCD
tie-5306d7fc3f05491d90b48e29f0b26764,CAD
tie-a6ea538e35c44a22bd045180de92c2f6,QAR
tie-c70f2bc3089c40428e3a59c8aa3c5c53,SGD
tie-c5620beec4f64a389da42f28c741d74f,USD
tie-065a5b07a85d4ad096a7a980dd45f87a,USD
tie-399b6c2ada8345559b968d6b4ebca8ef,ZAR
tie-d9723811e3634945910c6789d585f6e9,XCD
tie-79ea97737faf4217bbc0c362d098dc8d,USD
tie-c80d03a3de4449829bbfc41e05423415,EUR
tie-0122f5bb0c0248baad74493254021e97,NZD
tie-873b17ea50a44ee9b7906ab83cca1370,EUR
tie-548c05f2e9fc44dbaf3249ade473aa83,USD
tie-a488e649cb404a548980c54077c99f20,EUR
tie-06d1c962fa8d45b4aaf3bbc9d9f06ac0,EUR
tie-c23001db2f9e48b2be094ad92c476e06,GBP
tie-d95026fa8066480ca6c9c02651dee057,CNY
tie-e90900da3e5f4e1791c223e2a4cdeaff,BGN
tie-3086fe09baac42579e68ed7a01d1c0f3,BSD
tie-d5db25f867ac44668b757e7d3fdf37c3,EUR
tie-81cb2796a4644ff58826143a6753ad6b,USD
tie-a4e4b293b30e42e59a6dc77727cf1c06,CAD
tie-c54520d26e244f36b3b8765bc46e2bdf,EUR
tie-e202f50edda44e6cb72a5f1ad6e4a97d,DKK
tie-f0783cddb5c14a61933a679f8992cff3,USD
tie-4822054480e84a999dde817dc3c5907a,PHP
tie-3bfd0d6c7ea84f72888c095d29dbd625,EUR
tie-0e04a74ca46e43589c0918919e8b8766,EUR
tie-6eeb0fff4f904363ad964e2708aee16b,XOF
tie-e75b4ee5df2c4fe890c7e085a1957e22,USD
tie-98ed0516d6d84c1c9694d50ce5376be8,EUR
tie-b7c3ebc181c34af083f1ad649d039be8,EUR
tie-464ddafe0c654eee93436323d81b08c4,CAD
tie-caf86bd197a44aa5a9ba1bd086f49658,EUR
tie-5e7cc12883aa4e869d686a60c7184081,USD
tie-89e4a608e3de406ab92bf9c88e25a11e,USD
tie-b9cbd39061ec459f829a83b1196dccb7,USD
tie-84575bc1f90c4d73bd948c9204b5a582,CAD
tie-dfc8a3e6c3cf4c0781f7249e8ff21cbc,XAF
tie-ff03183ccfb4427a993e44a3b10810d2,USD
tie-05ffe7ddc36b4203ae12b5803b903bd7,TWD
tie-57f85ee18a1c417b99eaf4006e3fca6f,USD
tie-b81e776305a1478494b7ff5229bd555e,EUR
tie-50ec279b5adb498bb651be896ad260f9,EUR
tie-c32af93e66ff412890f99e987ef18ae9,BDT
tie-e1906380389e4d76afb87afd69034b8c,JMD
tie-90e3a6ec8f45492ab5588ab4101755d8,CAD
tie-3a4c80b94cc24b3585c7306a764cc58f,EUR
tie-6ff6cf0ef70d4bb5bbe65b04ebd81e1f,ARS
tie-3b269abb56c54d149452031c683e9a3f,USD
tie-212470b8a1774488adc87e703b655ca5,RWF
tie-0af9eb1bdcf34b3b8d6d3a5cad7c27a9,PHP
tie-0ce6c3c7da8c42ab8486c04f88a33cdc,CAD
tie-945361c043324953b777d77744900bc9,USD
tie-09e831388da746deb8045c38013af979,CAD
tie-6fb9d12ae4f24cbb8cb359f1ae663dcb,GBP
tie-82edebcfc9d44482a8d815d540009c99,EUR
tie-3b21949ea98944b59a9597fddba24d08,GBP
tie-58e14c4a856341bc8ee819c0f7695fa8,CLP
tie-65948cd9fa564733a9cf8429c9c12aae,SGD
tie-202c27ab90f24ef29eff1db98f188d09,USD
tie-82478603e6b8486a9a8c33ce3765e888,EUR
tie-02d0b427a5824fc28acb683927c363e2,USD
tie-33765a807d3542ed8fb67faf6a28c1a3,EUR
tie-e0e660db91784350b75edadf1953951e,USD
tie-beacf0b26c1d45f3b0ade917f8b11a83,EUR
tie-8928de5b26bc4ba9b354d5684eadf036,EUR
tie-6bf5ed0104fb49ad862b1bdd386a50b8,CAD
tie-7c28cf24da3949b3b9b097a64f6f210a,ARS
tie-ab0f113b5b9248d1a936261b781bbff9,EUR
tie-c1ea1c51b82044d783421d843da15235,USD
tie-a09df05d8e4d4e009a7cc862a912aec2,USD
tie-ff80ec4c47bd48d082955dc6705f5a0b,EUR
tie-f283769ce309488a88df79169381c6e8,EUR
tie-5ca232c5ad464005a104bf28dc048478,EUR
tie-5c5b6baf0bc742b7a53ba90d039dc894,JPY
tie-61970efe2f3c402887c389a5c4619a15,USD
tie-17fb3e30fde248b79839a74df167315d,INR
tie-befd2be5756d4a918b2afe1fbd74def9,HKD
tie-8351b6b18f2b488daa03465499eccbd3,CRC
tie-ab2760c2c2c14d1582845a97a455b30b,AUD
tie-41d662aa0f8b456c8f12e775dd665f9c,BSD
tie-910a44b9c824462f9d3c562ca0fb7294,AUD
tie-a25355159b6f4b7295d77185037887a4,EGP
tie-364f7c4c62574775999a4b79b800ef49,CAD
tie-7fece81dd8ae469ca626b30f8b186568,CAD
tie-41dec86b886c44329adadd983ef453d5,USD
tie-43e27f37ea934205bdcd9eea494c17a7,EUR
tie-c9d620ba94fe4aeeb89b73a10fcb2b71,EUR
tie-d7440c5e01304bd29100f144c4137507,QAR
tie-1360e6c75663499b9ddd0c5dfb0d1617,CAD
tie-8cf7f3a768bd4945b7b3a36c11f9f4e1,JPY
tie-fa8c44725f6b43ccac5077532d6f57ef,EUR
tie-8e444297234b403cac55543c73322fd5,EUR
tie-c21d0c9dc2b5443cbade7b4e89e8c5de,THB
tie-aedc341d76e043a6b092b7cd59193375,AED
tie-2f789df5addc41a590fc6038fc3eca7f,CAD
tie-a26f58a6065c4152bda99ba92c99546d,KRW
tie-af9d355adf0441baa1973e6b4753c986,ARS
tie-3b6cd2e14f044fef9fd9e6f6aab4d8a0,EUR
tie-126abf86797c4aab8ea38c0ac45ea0ea,LKR
tie-856d3a4de47f44488e43e212cb790f2e,EUR
tie-544292bb243d4cad8409ae859b6d409e,CLP
tie-367033369693452c98ec3a386e624c85,USD
tie-85cdc56174a44224ade13b2374918139,CAD
tie-c7b24a3664b14ee5a33db189828d34f7,CAD
tie-40e779728f1848189cea84c0c8179cfe,AUD
tie-621f5acd00d841ca9ae935340bc3f2a1,SGD
tie-8235108dafe74c3dbbda5fd1237e9414,USD
tie-de278703e36b4dd38a0f2b492ce31297,CHF
tie-6ecf6a86f7f44901869b848a26c91270,USD
tie-7faaf01514664efba23ba64945822cf4,CZK
tie-57faec4e6c354223a588d52228f1e893,USD
tie-9981c885748c4b1c8368752a6462bbca,NAD
tie-7d6cd163bf264896985f168788439eab,CAD
tie-e46739f268c74cdf9ba5e5a363d94d66,CAD
tie-adf1c5c9071e41e7a77c7226dee8d46e,EUR
tie-26b3aeccd8b94e13870cf7f77a529ae1,DJF
tie-e66830d36ae543b59b10858925537dc2,EUR
tie-887141783ed64cb1a3ad4717be67a14d,EUR
tie-e207503c738a49c0a8941e7f00463d9e,USD
tie-8b3366a80eeb4e24a8b3d643aa090f3e,CAD
tie-56a41e91dce04e61a33a74f34f5eb4ec,AUD
tie-27f4d54c12354800b7ef283625a08918,CAD
tie-a7b5584e0b2e468aaa564f99054777a8,USD
tie-175334292bdd4afeb4fa756e2885e23c,CAD
tie-79fa4a2a42d34d7f94e8b2c0350ef291,CAD
tie-a24382eb80da4fe7af49ead89afc2dba,EUR
tie-b42c622c947640ba9727a027af1c8002,USD
tie-b8d6ce616ea34918a3a7caf295538761,USD
tie-c13bb2991080452ea9c5094f77931c91,USD
tie-a30b2b6cb3eb4e8f913b18b38add9bb2,USD
tie-ed67131780ad493b87a3f85dfc575ce4,SGD
tie-44b3d991cb8b459f818cedf224e931a8,HKD
tie-18b0e0060ed745e58c2be73ede3b9427,CAD
tie-2546b190cea84966ba457040873f75c8,KRW
tie-ddeee0133b8041b2b8a956e464a00463,THB
tie-27ad4cfcd24d443b90f332b3e519e026,LAK
tie-a751a24c1b664b8d8e8e0ad19bb89673,CAD
tie-33a1a2bb4ad94bc78842b343b5429fd4,CAD
tie-f4fb49ebcc024a31a577e1d6e381f9ed,EUR
tie-2743ad3a308d4e3681f8783634f28c23,EUR
tie-10090659b7d24644813c70adf95ef5f3,USD
tie-24b698698eb54bafb59beb3d53936d4f,CNY
tie-18a4b15e687040c9917ab7bb528eeeff,CAD
tie-494f6bc669fd412a876a2b6032dd57df,EUR
tie-91391fc1758d48a498cf96acfb0a160f,USD
tie-8a6f8082d6d24f1daa7aed7d316210ec,INR
tie-a4940328a7c548d8b5217e70d83a32c2,USD
tie-c25a4e3ee6a040c8a1bfd42cdf5c6de6,USD
tie-07a41b77ffd4497a8adfd775873ae221,SGD
tie-820473e8ed724101a65bd51d5fdbab76,JPY
tie-42eb6d647ea74a9f9d293552a69bf8f7,EUR
tie-c5e3de3dba194839be062289435b7001,STD
tie-5aa327222a6e4a1ea5e4f0a12739b845,CAD
tie-74d565f33c504c199b41273f8515d648,USD
tie-b1de78feb3fa4b89a2ec94d3644e4e76,SGD
tie-446f23faae144991a8b728d88b018559,ALL
tie-b245412d82134dfd8c85e5140427a3b3,GEL
tie-54a8c24ffb604fc9a628e36925422c4c,CAD
tie-4c33dd5430674d4cbfc5bd9a2184ae2e,PEN
tie-e59a1ff441ed46c49df0f4627b3fd2a0,USD
tie-92af58d46c1045efb1773865da1c2603,CAD
tie-56322c895ec64390b38427a43af43491,USD
tie-c9c044ff453a472a9e410c01f1d77f3b,SEK
tie-70676d02e575467b9b868e9e3f3f4158,USD
tie-126708e5c61245c1b1af20154830df2e,CAD
tie-517aa37cb9e04652ac8e44894d05627b,EUR
tie-e9c3fc2e1a024fb7aa07dfa2caa943f1,XAF
tie-dc0d93f9595540778090baaf6170576b,CAD
tie-95fea00ae62b4bd0bb7a444d59a58cf9,USD
tie-c1fbcd7282d24d0ba4d8754eec0f3445,CAD
tie-7f531e091be948159d52ea589ba1f52f,EUR
tie-3a74e09b1ea244a585c45db4b4ff2ccc,USD
tie-2eaa83b73698488881bc1c49b23c1864,MXN
tie-c60a7a55416043e09ed0d1d3c0a5fc50,XCD
tie-02b024c713654adbae04a5254c80dd4b,USD
tie-a5591c878df646a2ac3ad038ffb6baab,EUR
tie-25c2a82792a4459da47f652543ef121a,CAD
tie-cd24125bc52c4abca4070cf73bd63bfc,EUR
tie-6a49edaa24644be295733dd5c91bdf57,USD
tie-b306c15effb54333b19b74abe6242ef8,EUR
tie-8057ec9ddfe243419dd78a618ca1ed2d,JMD
tie-57c8114ff33c4ed9b6c90a912b97f261,SAR
tie-dfc0e927eac845a9bd74b80075c23c0e,TWD
tie-c7f23963bd934343a6235543013ed8c7,BZD
tie-113c843d8f6b4466a5fecd2ca3fd9ab1,CAD
tie-d77e6b48d9af4ac9b5df02cdf2e67daf,CAD
tie-bf682c4b94774e7ba7afdd0a9bd5426d,EUR
tie-90c9756cdfe945b69463a69d36e5bceb,MRO
tie-c078ce5b298d451786793e3cde72d994,EUR
tie-ff6cb61d977b4aad98c113a2b6b6d370,GBP
tie-65ce31b827d84ff9a66d5b0e733ccf37,RON
tie-564254b08ce14eeab6ed99609bf4fa09,NOK
tie-d05038e14b1a4ecd92b57709c397cbed,WST
tie-6bb3d8633a6d4adaa6362357449d18f5,AUD
tie-0c916cbd7c474cda81bec91f35577b37,HRK
tie-de4bab968aae4be79bf22faa6e9ab76b,CAD
tie-1e76f52305754e0087414683db35fbe6,USD
tie-cec757856a924a0bbb42b830039da0c8,USD
tie-4297ce5b6fe74b40a8ebb2152bd94109,USD
tie-7eb11ae91310459c9fec64892c869bf1,EUR
tie-04d09571fa324ac8b2194c36884baca7,CAD
tie-99112816194845e6b721490b88919cb8,HKD
tie-614f5ea6dff1452c8fa64540ad97edc8,CAD
tie-218696705a644df5ad632ad73945206e,USD
tie-adaa274abbdd4349af2691ba60a7cccb,CAD
tie-2d4781ce219f44e4906cc044d3e4278c,STD
tie-4a2f226aa5624cda96fd012e06cd584a,DOP
tie-b61635d753a64d33921c466fb8b6c284,HKD
tie-d306d98b569e4aef9770a4ca7dd4f0f6,EUR
tie-5ee145a9961240a9a0752c9fb5851a5f,USD
tie-a179fedd454a47909240fffa2fc9ea96,USD
tie-4d15ab12f29344e4b05417ddbdc5734c,USD
tie-2fe5b51e81d84bdb85adf4aa7293cbaa,CHF
tie-776f4d9a7b0740d1a7e145c026c7364b,CAD
tie-9b92db006f33472693e48aed2f4024cd,USD
tie-7aa0425b004340159cca29a93d54a14a,CAD
tie-81fda218400844cda33e0aaf22ea6798,EUR
tie-89611b57c02545958e134d1ee7976fb7,NGN
tie-fb6638c2344a48cd96e48689a2825b67,DOP
tie-d369a62ddd654b98a8163bb60b5ff67f,CAD
tie-ca932d9b8b814b3cab0694d9afa81ced,CAD
tie-bac924aca67c4470ae442a37ff142017,EUR
tie-d1f0ecc060c84f99a98074e68c2d5312,USD
tie-a4fa967a70ef4690ad572be30ab2d6af,USD
tie-b97bee15419a4631b5eedb7da72c2394,USD
tie-d6caabf8129849f68be3a687a39712b1,EUR
tie-d374426daea94057b6a0c4363f02e239,USD
tie-0f62df26f2414a6281e88e2f8a7255bc,KWD
tie-8f529285015e474399ab3f8e41c46bfe,CAD
tie-d111cc835f2d414ebe87671d3dedcca5,CAD
tie-3cf2808e960c4a47945049481957fadf,CAD
tie-767f46f0f2c742b9acdfb8487b631539,CAD
tie-82ab152f572a4f4ca32612f8650139cf,USD
tie-c1538750f2544620b658983027869bda,EUR
tie-2ac5b04c5a784f918efc83e0bff5e441,USD
tie-263115eb35d740b78b74c33cc29fc586,CAD
tie-1e79828e744e472ab931aba05b4b0d8d,PEN
tie-e1272a6be7574286a4245955609e2eb4,USD
tie-22efa71bdc034d758efed3907e2917b5,EUR
tie-40698be5ddb149a7ad3b04e3ed8c17d5,USD
tie-30e872548dcd48c08690f5230d80d733,EUR
tie-43228fbd9d53400da5ba6637ccb48f38,JPY
tie-8d28937bf64b45059cc1a4e0424043cb,CAD
tie-5ea06db530244321bcce28ae3c94f614,EUR
